symbol	kind	module	exported	tags	file	line	container
confirmCritical	function	platform	false		src/components/sections/AccessControl/pages/AcRolesPage.tsx	491	RoleEditor
bulk	function	platform	false		src/components/sections/AccessControl/pages/AcRolesPage.tsx	497	RoleEditor
discard	function	platform	false	ui-tile	src/components/sections/AccessControl/pages/AcRolesPage.tsx	510	RoleEditor
save	function	platform	false		src/components/sections/AccessControl/pages/AcRolesPage.tsx	515	RoleEditor
toggleMod	function	platform	false		src/components/sections/AccessControl/pages/AcRolesPage.tsx	542	RoleEditor
initials	function	platform	false		src/components/sections/AccessControl/pages/AcSessionsPage.tsx	14	
ago	function	platform	false		src/components/sections/AccessControl/pages/AcSessionsPage.tsx	15	
device	function	platform	false		src/components/sections/AccessControl/pages/AcSessionsPage.tsx	17	
AcSessionsPage	function	platform	true	component	src/components/sections/AccessControl/pages/AcSessionsPage.tsx	25	
doRevoke	function	platform	false		src/components/sections/AccessControl/pages/AcSessionsPage.tsx	31	AcSessionsPage
MODULE_LUCIDE	object	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	31	
moduleLucide	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	37	
OvState	type	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	39	
PAGE	variable	platform	false	component	src/components/sections/AccessControl/pages/AcUsersPage.tsx	40	
AVATAR_BG	array	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	42	
bgFor	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	43	
initials	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	44	
timeAgo	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	47	
CapCell	function	platform	false	component	src/components/sections/AccessControl/pages/AcUsersPage.tsx	59	
AcUsersPage	function	platform	true	component	src/components/sections/AccessControl/pages/AcUsersPage.tsx	63	
cap	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	159	AcUsersPage
clearAllFilters	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	169	AcUsersPage
onSelect	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	175	AcUsersPage
save	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	194	AcUsersPage
submitCritical	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	206	AcUsersPage
submitRevoke	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	217	AcUsersPage
toggleMod	function	platform	false		src/components/sections/AccessControl/pages/AcUsersPage.tsx	231	AcUsersPage
ComplianceRevokeDialog	function	platform	true	component	src/components/sections/AccessControl/pages/ComplianceRevokeDialog.tsx	16	
fmtTime	function	platform	false		src/components/sections/AdminDashboard/AdminDashboardController.tsx	23	
StatusKey	type	platform	false		src/components/sections/AdminDashboard/AdminDashboardController.tsx	30	
STATUS_COLOR	object	platform	false		src/components/sections/AdminDashboard/AdminDashboardController.tsx	32	
statusColor	function	platform	false		src/components/sections/AdminDashboard/AdminDashboardController.tsx	38	
STAT_CARDS	variable	platform	false	component,ui-tile	src/components/sections/AdminDashboard/AdminDashboardController.tsx	44	
AdminStatCards	function	platform	true	component,ui-tile	src/components/sections/AdminDashboard/AdminDashboardController.tsx	59	
AdminRecentTable	function	platform	true	component	src/components/sections/AdminDashboard/AdminDashboardController.tsx	99	
RecentRow	function	platform	false	component	src/components/sections/AdminDashboard/AdminDashboardController.tsx	141	
ApiResult	interface	platform	false		src/components/sections/AdminDashboard/api.ts	15	
unwrap	function	platform	false		src/components/sections/AdminDashboard/api.ts	17	
getAdminStats	function	platform	true		src/components/sections/AdminDashboard/api.ts	21	
getRecentAttendance	function	platform	true		src/components/sections/AdminDashboard/api.ts	26	
AttendanceApiResponse	interface	hr	false		src/components/sections/Attendance/api.ts	18	
listDailyLog	function	hr	true		src/components/sections/Attendance/api.ts	32	
COLOR_PRESENT	variable	hr	false	component	src/components/sections/Attendance/AttendanceCharts.tsx	23	
COLOR_LATE	variable	hr	false	component	src/components/sections/Attendance/AttendanceCharts.tsx	24	
COLOR_ABSENT	variable	hr	false	component	src/components/sections/Attendance/AttendanceCharts.tsx	25	
AnyChart	type	hr	false		src/components/sections/Attendance/AttendanceCharts.tsx	30	
getChartConstructor	function	hr	false		src/components/sections/Attendance/AttendanceCharts.tsx	32	
AttendanceChartsProps	interface	hr	false		src/components/sections/Attendance/AttendanceCharts.tsx	39	
TrendChart	function	hr	false	component	src/components/sections/Attendance/AttendanceCharts.tsx	47	
DistributionChart	function	hr	false	component	src/components/sections/Attendance/AttendanceCharts.tsx	152	
label	method	hr	false		src/components/sections/Attendance/AttendanceCharts.tsx	197	DistributionChart
AttendanceCharts	function	hr	true	component	src/components/sections/Attendance/AttendanceCharts.tsx	236	
esc	function	hr	false		src/components/sections/Attendance/AttendanceSection.tsx	30	
statusBadgeClass	function	hr	false		src/components/sections/Attendance/AttendanceSection.tsx	41	
LOG_COLUMNS	array	hr	false		src/components/sections/Attendance/AttendanceSection.tsx	52	
PhotoState	interface	hr	false		src/components/sections/Attendance/AttendanceSection.tsx	102	
AttendanceSection	function	hr	true	component	src/components/sections/Attendance/AttendanceSection.tsx	110	
statusBadgeClass	function	hr	false		src/components/sections/Attendance/EmployeeDetailModal.tsx	24	
EmployeeDetailModalProps	interface	hr	false		src/components/sections/Attendance/EmployeeDetailModal.tsx	35	
StatChip	function	hr	false	component	src/components/sections/Attendance/EmployeeDetailModal.tsx	44	
EmployeeDetailModal	function	hr	true	component	src/components/sections/Attendance/EmployeeDetailModal.tsx	72	
AttendanceFiltersBarProps	interface	hr	false		src/components/sections/Attendance/FiltersBar.tsx	28	
ToggleBtn	function	hr	false	component	src/components/sections/Attendance/FiltersBar.tsx	55	
AttendanceFiltersBar	function	hr	true	component	src/components/sections/Attendance/FiltersBar.tsx	77	
useAttendanceData	function	hr	true	hook	src/components/sections/Attendance/hooks.ts	28	
AttendanceMountOptions	interface	hr	true		src/components/sections/Attendance/mount.ts	29	
mountAttendanceSection	function	hr	true		src/components/sections/Attendance/mount.ts	43	
unmountAttendanceSection	function	hr	true		src/components/sections/Attendance/mount.ts	65	
PhotoModalProps	interface	hr	false		src/components/sections/Attendance/PhotoModal.tsx	16	
PhotoPane	function	hr	false	component	src/components/sections/Attendance/PhotoModal.tsx	25	
PhotoModal	function	hr	true	component	src/components/sections/Attendance/PhotoModal.tsx	89	
AttendanceStatCardsProps	interface	hr	false	ui-tile	src/components/sections/Attendance/StatCards.tsx	19	
SkeletonCard	function	hr	false	component,ui-tile	src/components/sections/Attendance/StatCards.tsx	27	
StatColor	type	hr	false		src/components/sections/Attendance/StatCards.tsx	42	
StatCardProps	interface	hr	false	ui-tile	src/components/sections/Attendance/StatCards.tsx	44	
StatCard	function	hr	false	component,ui-tile	src/components/sections/Attendance/StatCards.tsx	51	
AttendanceStatCards	function	hr	true	component,ui-tile	src/components/sections/Attendance/StatCards.tsx	67	
AttendanceRow	interface	hr	true		src/components/sections/Attendance/types.ts	13	
AttendanceStats	interface	hr	true		src/components/sections/Attendance/types.ts	26	
DailyTrend	interface	hr	true		src/components/sections/Attendance/types.ts	35	
DateRange	interface	hr	true		src/components/sections/Attendance/types.ts	44	
AttendanceData	interface	hr	true		src/components/sections/Attendance/types.ts	52	
ConsistencyRow	interface	hr	true		src/components/sections/Attendance/types.ts	61	
FilterMode	type	hr	true		src/components/sections/Attendance/types.ts	74	
MonthFilter	interface	hr	true		src/components/sections/Attendance/types.ts	76	
RangeFilter	interface	hr	true		src/components/sections/Attendance/types.ts	81	
fmtLocalTime	function	hr	true		src/components/sections/Attendance/utils.ts	20	
fmtDate	function	hr	true		src/components/sections/Attendance/utils.ts	34	
MONTH_NAMES	variable	hr	false		src/components/sections/Attendance/utils.ts	47	
getMonthName	function	hr	true		src/components/sections/Attendance/utils.ts	55	
getYearOptions	function	hr	true		src/components/sections/Attendance/utils.ts	62	
currentMonth	function	hr	true		src/components/sections/Attendance/utils.ts	70	
currentYear	function	hr	true		src/components/sections/Attendance/utils.ts	77	
STATUS_COLOR	object	hr	false		src/components/sections/Attendance/utils.ts	83	
STATUS_BG_COLOR	object	hr	false		src/components/sections/Attendance/utils.ts	89	
statusColor	function	hr	true		src/components/sections/Attendance/utils.ts	98	
statusBgColor	function	hr	true		src/components/sections/Attendance/utils.ts	105	
rateColor	function	hr	true		src/components/sections/Attendance/utils.ts	113	
buildConsistencyFromRows	function	hr	true		src/components/sections/Attendance/utils.ts	128	
MyStatusResponse	interface	hr	false		src/components/sections/AttendanceDashboard/api.ts	23	
SitesResponse	interface	hr	false		src/components/sections/AttendanceDashboard/api.ts	28	
getMyStatus	function	hr	true		src/components/sections/AttendanceDashboard/api.ts	36	
listProjectSites	function	hr	true		src/components/sections/AttendanceDashboard/api.ts	50	
markAttendance	function	hr	true		src/components/sections/AttendanceDashboard/api.ts	60	
fmtLocalTime	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	42	
haversineM	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	49	
toRad	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	51	haversineM
getCurrentLocation	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	60	
getAppStateUsername	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	80	
getAppStateUserId	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	86	
syncStatusDom	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	94	
LocationDisplay	function	hr	false	component	src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	151	
SiteSelector	function	hr	false	component	src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	196	
handleChange	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	209	SiteSelector
CameraModalProps	interface	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	245	
CameraModal	function	hr	false	component	src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	252	
onKey	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	294	CameraModal
handleCapture	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	308	CameraModal
handleRetake	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	344	CameraModal
handleConfirm	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	380	CameraModal
handleSiteSelect	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	388	CameraModal
AttendanceDashboardProps	interface	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	500	
AttendanceDashboard	function	hr	true	component	src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	504	
handleClick	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	533	AttendanceDashboard
handleAttendanceSuccess	function	hr	false		src/components/sections/AttendanceDashboard/AttendanceDashboard.tsx	547	AttendanceDashboard
getUsername	function	hr	false		src/components/sections/AttendanceDashboard/mount.ts	21	
mountAttendanceDashboard	function	hr	true		src/components/sections/AttendanceDashboard/mount.ts	27	
unmountAttendanceDashboard	function	hr	true		src/components/sections/AttendanceDashboard/mount.ts	40	
